SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500370,SALORA INT. ,B ,Q,21.35,21.35,19.80,19.80,19.80,20.35,2,200,4115.00,,INE924A01013,22-Feb-19,,
500378,JINDAL SAW  ,A ,Q,80.20,82.35,80.15,81.45,81.70,80.55,571,64567,5266766.00,,INE324A01024,22-Feb-19,,
500380,JK LAKSHMI  ,A ,Q,312.50,313.95,311.45,312.75,313.00,311.65,93,1613,504327.00,,INE786A01032,22-Feb-19,,
500387,SHREE CEMENT,A ,Q,16148.00,16326.00,15800.55,16167.15,16189.20,16150.35,84,163,2632088.00,,INE070A01015,22-Feb-19,,
500390,REL INFRA   ,A ,Q,124.40,139.35,123.55,133.30,133.30,124.40,29227,3405259,454577818.00,,INE036A01016,22-Feb-19,,
500399,STEELCO GUJ.,XT,Q,2.20,2.20,2.20,2.20,2.20,2.18,4,204,448.00,,INE629B01024,22-Feb-19,,
500400,TATA POWER  ,A ,Q,67.40,67.80,66.85,67.10,67.10,67.40,567,181625,12225397.00,,INE245A01021,22-Feb-19,,
500402,SPMLINFRA   ,B ,Q,30.60,32.70,30.00,31.35,31.15,30.75,65,6227,195455.00,,INE937A01023,22-Feb-19,,
500403,SUNDARAM FAS,A ,Q,516.60,517.90,506.50,508.25,507.35,511.05,132,2188,1115510.00,,INE387A01021,22-Feb-19,,
500404,SUNFLAG IRON,B ,Q,43.75,48.05,43.25,47.30,47.30,43.30,1175,145918,6680240.00,,INE947A01014,22-Feb-19,,
500405,SUPREME PET ,B ,Q,207.80,210.00,204.75,209.95,210.00,210.00,209,7599,1594354.00,,INE663A01017,22-Feb-19,,
500407,SWARAJ ENGIN,B ,Q,1312.20,1312.20,1304.95,1304.95,1305.00,1300.00,7,31,40562.00,,INE277A01016,22-Feb-19,,
500408,TATA ELXSI  ,A ,Q,907.40,914.00,900.00,905.15,905.15,901.65,699,23728,21521396.00,,INE670A01012,22-Feb-19,,
500410,ACC LTD     ,A ,Q,1390.00,1390.00,1372.50,1384.70,1384.70,1390.10,507,12093,16694061.00,,INE012A01025,22-Feb-19,,
500411,THERMAX     ,A ,Q,961.00,969.50,957.00,963.45,963.45,954.50,53,379,364717.00,,INE152A01029,22-Feb-19,,
500412,THIRUMALAI  ,B ,Q,79.80,79.80,75.75,77.05,77.05,76.20,1401,102638,8000634.00,,INE338A01024,22-Feb-19,,
500413,THOMAS COOK ,A ,Q,213.50,213.85,211.40,213.20,213.80,212.75,37,1100,233899.00,,INE332A01027,22-Feb-19,,
500414,TIMEX GROUP ,X ,Q,46.75,48.90,46.75,48.80,48.90,46.45,30,11879,563721.00,,INE064A01026,22-Feb-19,,
500418,TOKYO PLAST ,B ,Q,47.25,49.80,47.25,48.85,48.85,48.50,6,449,22064.00,,INE932C01012,22-Feb-19,,
500420,TORRENT PHAR,A ,Q,1772.20,1774.70,1757.75,1764.75,1768.40,1767.95,118,1568,2769867.00,,INE685A01028,22-Feb-19,,
500422,TRANSCHEM   ,X ,Q,22.20,22.20,20.80,21.70,21.70,22.00,14,307,6511.00,,INE019B01010,22-Feb-19,,
500425,AMBUJA CEME ,A ,Q,210.00,211.70,208.40,211.25,211.00,210.00,629,72449,15217208.00,,INE079A01024,22-Feb-19,,
500426,UTLINDS     ,X ,Q,14.25,14.75,14.00,14.05,14.05,14.07,18,3999,57034.00,,INE184E01024,22-Feb-19,,
500429,UNIPHOS ENT.,B ,Q,93.50,95.10,92.80,95.10,95.10,95.65,40,1664,156863.00,,INE037A01022,22-Feb-19,,
500439,VARD HOLDNG ,B ,Q,1608.00,1923.90,1608.00,1876.00,1876.00,1901.00,20,170,316153.00,,INE701A01023,22-Feb-19,,
500440,HINDALCO    ,A ,Q,194.15,197.10,192.60,196.60,196.60,194.30,1517,246795,48122315.00,,INE038A01020,22-Feb-19,,
500444,WEST COAS PA,B ,Q,230.85,243.75,230.55,237.95,237.95,228.85,1664,25686,6105149.00,,INE976A01021,22-Feb-19,,
500449,HIND.ORG.CHM,B ,Q,20.05,21.00,20.05,21.00,21.00,20.00,170,49276,1021245.00,,INE048A01011,22-Feb-19,,
500450,MPIL CORP L ,X ,Q,122.40,122.40,122.40,122.40,122.40,120.00,1,50,6120.00,,INE844C01027,22-Feb-19,,
500456,PAS.ACRYLON ,X ,Q,14.30,14.65,13.40,14.35,14.30,14.30,81,13850,197637.00,,INE818B01023,22-Feb-19,,
500459,PROCTER &GAM,A ,Q,10199.95,10199.95,10052.25,10165.80,10131.20,10056.55,44,63,638392.00,,INE179A01014,22-Feb-19,,
500460,MUKAND LTD. ,B ,Q,50.95,53.45,50.15,52.10,52.10,49.65,49,3152,163199.00,,INE304A01026,22-Feb-19,,
500463,AGCNET      ,B ,Q,96.00,100.90,94.35,98.45,98.45,93.50,18,1697,167626.00,,INE676A01019,22-Feb-19,,
500464,UCAL FUEL   ,B ,Q,152.00,158.00,152.00,155.15,155.95,152.95,100,1680,261805.00,,INE139B01016,22-Feb-19,,
500467,HARR.MALAYAL,B ,Q,67.30,69.90,67.30,69.05,68.95,67.15,85,5497,379006.00,,INE544A01019,22-Feb-19,,
500469,FEDERAL BANK,A ,Q,79.70,80.20,78.40,79.45,79.45,79.75,1483,353915,28005556.00,,INE171A01029,22-Feb-19,,
500470,TATA STEEL  ,A ,Q,496.20,503.70,492.40,501.95,501.95,497.90,7078,577714,288098371.00,,INE081A01012,22-Feb-19,,
500472,SKF INDIA   ,A ,Q,1967.20,1970.00,1955.75,1964.90,1970.00,1963.45,94,378,742412.00,,INE640A01023,22-Feb-19,,
500477,ASHOK LEYL. ,A ,Q,81.10,82.95,80.65,81.85,81.85,81.10,4782,1608561,132167413.00,,INE208A01029,22-Feb-19,,
500480,CUMMINS (I) ,A ,Q,705.00,705.00,682.30,695.10,695.10,692.95,779,19239,13373714.00,,INE298A01020,22-Feb-19,,
500483,TATA COMM   ,A ,Q,528.00,537.85,519.25,534.45,535.00,523.55,408,14433,7667344.00,,INE151A01013,22-Feb-19,,
500488,ABBOTT (I)  ,A ,Q,7210.00,7277.00,7151.20,7227.05,7220.05,7243.70,111,574,4132564.00,,INE358A01014,22-Feb-19,,
500490,BAJ HOLD INV,A ,Q,3130.00,3185.00,3111.05,3125.60,3125.60,3140.30,165,461,1450645.00,,INE118A01012,22-Feb-19,,
500493,BHARAT FORGE,A ,Q,481.85,489.65,477.30,487.95,487.95,479.75,769,43167,21008009.00,,INE465A01025,22-Feb-19,,
500495,ESCORTS LTD.,A ,Q,648.00,661.90,648.00,655.70,655.70,655.85,1566,74460,48860686.00,,INE042A01014,22-Feb-19,,
500500,HIND.MOTORS ,B ,Q,6.64,6.93,6.50,6.82,6.82,6.59,155,26052,175744.00,,INE253A01025,22-Feb-19,,
500510,LARSEN & TOU,A ,Q,1282.25,1282.80,1267.00,1279.45,1279.45,1282.25,3256,237019,302473978.00,,INE018A01030,22-Feb-19,,
500520,MAH & MAH   ,A ,Q,634.50,648.00,632.20,646.10,646.10,633.35,3668,217620,140067772.00,,INE101A01026,22-Feb-19,,
500530,BOSCH LTD   ,A ,Q,18099.00,18247.00,17709.30,18141.15,18141.15,18032.65,716,1809,32667947.00,,INE323A01026,22-Feb-19,,
500540,PREMIER LTD ,B ,Q,6.17,6.17,6.17,6.17,6.17,6.37,1,200,1234.00,,INE342A01018,22-Feb-19,,
500547,BHARAT PET. ,A ,Q,336.50,346.85,336.45,344.85,344.85,335.00,1878,173018,59441074.00,,INE029A01011,22-Feb-19,,
500550,SIEMENS LTD.,A ,Q,989.00,999.00,973.30,990.85,985.00,985.55,1431,21343,21119920.00,,INE003A01024,22-Feb-19,,
500570,TATA MOTORS ,A ,Q,170.00,175.25,168.00,174.55,174.55,169.70,7014,1467268,253074220.00,,INE155A01022,22-Feb-19,,
500575,VOLTAS LTD  ,A ,Q,528.50,532.95,524.40,530.60,530.00,533.15,490,37912,20070860.00,,INE226A01021,22-Feb-19,,
500620,GREAT EASTE ,A ,Q,282.00,284.25,280.00,281.15,281.00,281.50,177,2532,714184.00,,INE017A01032,22-Feb-19,,
500645,DEEPAK FERT.,A ,Q,131.45,135.50,128.50,131.30,131.30,130.75,2579,104957,13846243.00,,INE501A01019,22-Feb-19,,
500650,EXCEL INDUST,B ,Q,1070.45,1085.00,1055.00,1069.85,1070.00,1057.90,143,816,876064.00,,INE369A01029,22-Feb-19,,
500655,GARWARE POLY,X ,Q,192.40,207.90,192.30,200.70,199.00,192.65,88,28791,5790858.00,,INE291A01017,22-Feb-19,,
500660,GLAXOSMITH  ,A ,Q,1335.40,1354.90,1325.10,1343.30,1343.30,1329.80,112,612,818043.00,,INE159A01016,22-Feb-19,,
500670,GUJ.NARMADA ,A ,Q,252.50,263.50,252.20,258.15,258.15,251.65,1948,111339,28896400.00,,INE113A01013,22-Feb-19,,
500672,NOVARTIS    ,B ,Q,664.80,677.90,661.00,674.65,674.65,664.60,327,4531,3028197.00,,INE234A01025,22-Feb-19,,
500674,SANOFI      ,A ,Q,6094.30,6106.90,5960.10,5975.95,5970.00,6014.55,49,73,436440.00,,INE058A01010,22-Feb-19,,
500676,GLAXOSMITHKL,A ,Q,7270.85,7292.40,7260.00,7276.60,7280.00,7262.25,49,2795,20322137.00,,INE264A01014,22-Feb-19,,
500680,PFIZER LTD. ,A ,Q,2923.00,3016.60,2904.00,2998.60,2990.10,2929.30,352,1464,4365266.00,,INE182A01018,22-Feb-19,,
500690,GUJ.ST.FERT ,A ,Q,91.00,93.35,91.00,92.95,92.95,90.95,642,106544,9843632.00,,INE026A01025,22-Feb-19,,
500696,HIND UNI LT ,A ,Q,1761.95,1771.20,1753.50,1767.80,1767.80,1753.60,1381,40089,70811275.00,,INE030A01027,22-Feb-19,,
500710,AKZOINDIA   ,B ,Q,1719.00,1734.90,1673.70,1718.10,1688.05,1705.10,212,852,1446312.00,,INE133A01011,22-Feb-19,,
500730,NOCIL LTD   ,A ,Q,124.70,126.85,122.00,126.25,126.25,123.45,804,51881,6531254.00,,INE163A01018,22-Feb-19,,
500770,TATA CHEM.  ,A ,Q,568.95,569.95,558.85,566.35,566.35,566.65,671,27515,15557441.00,,INE092A01019,22-Feb-19,,
500777,T.P.L.      ,B ,Q,32.70,33.50,32.50,32.95,33.00,32.80,99,10228,339112.00,,INE148A01019,22-Feb-19,,
500780,ZUARIGLOB   ,B ,Q,101.90,102.25,101.05,101.05,101.05,99.90,19,1162,117923.00,,INE217A01012,22-Feb-19,,
500790,NESTLE (I)  ,A ,Q,10534.70,10709.95,10534.70,10687.30,10687.30,10597.20,580,2069,22041515.00,,INE239A01016,22-Feb-19,,
500800,TATAGLOBAL  ,A ,Q,190.80,192.10,188.65,189.75,189.75,189.95,776,76663,14574990.00,,INE192A01025,22-Feb-19,,
500820,ASIAN PAINTS,A ,Q,1400.00,1406.95,1383.95,1398.30,1398.30,1397.75,928,115191,161477655.00,,INE021A01026,22-Feb-19,,
500825,BRITANIA IND,A ,Q,3015.00,3054.45,2972.15,3014.30,3014.30,3004.25,867,44824,135417817.00,,INE216A01030,22-Feb-19,,
500830,COLGATE PALM,A ,Q,1230.40,1258.40,1230.35,1255.45,1255.45,1239.35,623,28214,35410366.00,,INE259A01022,22-Feb-19,,
500840,EIH LTD.    ,A ,Q,186.75,187.90,185.05,185.65,185.30,185.05,243,2287,424882.00,,INE230A01023,22-Feb-19,,
500850,INDIAN HOTEL,A ,Q,142.00,144.40,140.85,142.65,143.00,143.10,574,131978,18862374.00,,INE053A01029,22-Feb-19,,
500870,CASTROL     ,A ,Q,152.55,156.65,147.55,154.25,154.25,151.50,898,74633,11514200.00,,INE172A01027,22-Feb-19,,
500875,ITC LTD.    ,A ,Q,276.00,276.00,273.25,274.30,274.30,274.90,5115,774462,212323456.00,,INE154A01025,22-Feb-19,,
500877,APOLLO TYRES,A ,Q,210.00,212.10,206.50,210.25,210.25,208.75,1099,106614,22239346.00,,INE438A01022,22-Feb-19,,
500878,CEAT LIMITED,A ,Q,1057.95,1075.55,1055.20,1062.20,1062.20,1061.00,633,24524,26155247.00,,INE482A01020,22-Feb-19,,
500890,MODI RUBBER ,T ,Q,47.50,49.00,47.50,49.00,49.00,50.00,2,41,1949.00,,INE832A01018,22-Feb-19,,
500940,FINOLEX IND.,A ,Q,459.45,462.55,446.95,458.30,456.00,454.10,112,1303,597769.00,,INE183A01016,22-Feb-19,,
501148,DALAL ST INV,XT,Q,300.80,300.80,300.80,300.80,300.80,306.90,1,1,300.00,,INE422D01012,22-Feb-19,,
501150,CENTRUM CAP ,A ,Q,33.00,33.60,33.00,33.45,33.45,33.05,85,17509,583841.00,,INE660C01027,22-Feb-19,,
501179,OSCAR INV.  ,X ,Q,16.85,16.85,16.85,16.85,16.85,17.15,6,850,14322.00,,INE221D01018,22-Feb-19,,
501242,TCI FINANCE ,B ,Q,13.00,14.25,13.00,13.68,13.66,13.66,15,1823,25578.00,,INE911B01018,22-Feb-19,,
501298,INDUS.&PRUD.,X ,Q,1001.00,1001.00,1001.00,1001.00,1001.00,1000.00,1,5,5005.00,,INE620D01011,22-Feb-19,,
501301,TATA INVEST.,B ,Q,835.00,835.00,822.50,826.00,826.00,834.35,507,8767,7240460.00,,INE672A01018,22-Feb-19,,
501314,GROMOTRADE  ,XT,Q,453.00,455.00,453.00,455.00,455.00,465.00,5,650,295110.00,,INE286N01010,22-Feb-19,,
501370,WALCHAND PF ,X ,Q,88.00,88.00,83.00,83.10,83.00,89.00,5,99,8228.00,,INE695D01021,22-Feb-19,,
501391,W.H.BRADY   ,X ,Q,119.50,119.50,116.00,116.00,116.00,114.45,2,10,1177.00,,INE855A01019,22-Feb-19,,
501421,SOLIX TECHNO,XT,Q,153.95,153.95,153.95,153.95,153.95,162.05,1,13,2001.00,,INE314H01012,22-Feb-19,,
501423,SHA ENG PLA ,X ,Q,709.00,725.00,708.00,717.10,720.00,685.95,67,1429,1024607.00,,INE151G01010,22-Feb-19,,
501425,BOM.BURMAH  ,A ,Q,1214.95,1225.40,1195.05,1198.60,1205.00,1213.60,245,3197,3864056.00,,INE050A01025,22-Feb-19,,
501455,GREAVES COTT,A ,Q,118.05,119.30,117.20,118.80,119.30,118.30,192,14822,1749971.00,,INE224A01026,22-Feb-19,,
501700,INDIA NIVEH ,X ,Q,64.50,64.50,64.35,64.40,64.40,64.55,24,6655,428608.00,,INE131H01028,22-Feb-19,,
501831,COAST CORP  ,X ,Q,335.00,345.00,319.00,324.90,327.85,333.65,88,6746,2245324.00,,INE377E01016,22-Feb-19,,
501833,CHOWGULE ST ,XT,Q,7.99,7.99,7.99,7.99,7.99,7.61,3,101,806.00,,INE490A01015,22-Feb-19,,
501848,GLOBAL OFFS ,B ,Q,11.20,11.46,10.70,11.41,11.41,11.20,18,2557,28883.00,,INE446C01013,22-Feb-19,,
502015,ASIIL       ,X ,Q,12.75,13.80,12.00,13.58,13.58,12.92,98,21678,276846.00,,INE443A01030,22-Feb-19,,
502090,SAGAR CEM.  ,B ,Q,571.95,572.00,559.00,559.10,559.10,553.75,16,112,62896.00,,INE229C01013,22-Feb-19,,
502137,DECAN CEMENT,B ,Q,356.00,356.00,348.55,353.05,348.55,350.45,7,101,35747.00,,INE583C01021,22-Feb-19,,
502157,MANGALAM CEM,B ,Q,207.90,212.00,206.00,211.85,212.00,203.00,17,613,128570.00,,INE347A01017,22-Feb-19,,
502168,N C L IND.  ,B ,Q,106.90,110.90,104.30,108.85,110.50,104.75,80,6024,650250.00,,INE732C01016,22-Feb-19,,
502175,SAURAS.CEM. ,X ,Q,38.20,38.50,37.25,38.40,38.45,37.80,17,2830,108187.00,,INE626A01014,22-Feb-19,,
502180,SRI DIGV CEM,X ,Q,19.70,19.80,19.05,19.75,19.75,18.70,90,44116,864449.00,,INE232A01011,22-Feb-19,,
502219,BOROSIL GLAS,B ,Q,210.90,212.00,207.00,209.80,210.95,210.90,230,12087,2537558.00,,INE666D01022,22-Feb-19,,
502271,RAASI REFRAC,XT,Q,9.95,9.95,9.95,9.95,9.95,10.45,2,21,208.00,,INE858D01017,22-Feb-19,,
502281,TRIVENI GLAS,XT,Q,9.00,9.59,9.00,9.28,9.27,9.17,13,3813,35217.00,,INE094C01011,22-Feb-19,,
502330,IPAPPM      ,B ,Q,457.25,461.50,452.00,455.50,455.50,457.15,389,9565,4369828.00,,INE435A01028,22-Feb-19,,
502355,BALKRISH IND,A ,Q,834.60,862.80,827.90,855.35,853.00,836.35,1525,51660,44003482.00,,INE787D01026,22-Feb-19,,
502407,NATH PULP   ,X ,Q,61.00,61.70,56.00,61.10,61.10,58.20,16,917,55231.00,,INE776A01025,22-Feb-19,,
502420,ORIENT PAPER,B ,Q,32.75,33.55,32.75,33.00,32.90,32.90,410,35678,1181165.00,,INE592A01026,22-Feb-19,,
502445,CITADEL     ,X ,Q,17.30,18.70,17.30,18.60,18.60,17.55,5,333,6016.00,,INE906D01014,22-Feb-19,,
502448,ROLLATAINER ,T ,Q,2.64,2.65,2.46,2.64,2.64,2.58,26,5258,13790.00,,INE927A01040,22-Feb-19,,
502450,SESHA.PAPER ,B ,Q,880.00,907.00,874.05,897.10,900.00,875.55,47,338,302749.00,,INE630A01016,22-Feb-19,,
502587,RAMA PULP   ,X ,Q,70.00,70.00,59.00,62.30,62.30,59.50,12,225,13367.00,,INE777A01015,22-Feb-19,,
502742,SINTEX IND. ,B ,Q,8.23,8.71,8.05,8.61,8.60,8.23,432,163999,1391916.00,,INE429C01035,22-Feb-19,,
502820,DCM LTD.    ,B ,Q,63.95,63.95,62.55,62.65,63.90,63.50,14,561,35151.00,,INE498A01018,22-Feb-19,,
502865,FORBES & CO ,B ,Q,1965.00,1965.00,1900.00,1950.05,1955.00,1933.55,80,270,525773.00,,INE518A01013,22-Feb-19,,
502873,H.P.COTTON  ,X ,Q,32.70,36.75,32.70,36.75,36.75,35.90,7,13,457.00,,INE950C01014,22-Feb-19,,
502937,KESORAM IND ,B ,Q,60.50,62.75,60.15,61.70,61.70,60.10,468,48897,3019983.00,,INE087A01019,22-Feb-19,,
502958,LAKSHMI MILL,X ,Q,2605.00,2767.00,2605.00,2636.50,2636.00,2673.50,6,7,18682.00,,INE938C01019,22-Feb-19,,
502986,VARDH TEXT  ,A ,Q,968.10,984.15,968.10,976.55,979.80,965.00,45,262,256657.00,,INE825A01012,22-Feb-19,,
503031,PENLAND LTD ,B ,Q,8.34,9.38,8.30,9.12,9.05,8.22,589,237460,2112578.00,,INE138A01028,22-Feb-19,,
503092,PASUPATI SPG,X ,Q,19.95,20.40,19.95,19.95,19.95,21.00,4,52,1037.00,,INE909B01020,22-Feb-19,,
503100,PHOENIX MILL,A ,Q,590.45,599.70,587.00,590.20,590.20,590.80,57,243,143837.00,,INE211B01039,22-Feb-19,,
503101,MARATHON NEX,B ,Q,109.90,113.90,105.35,109.55,110.00,103.25,22,824,89940.00,,INE182D01020,22-Feb-19,,
503162,REL.CHEMOTX ,X ,Q,69.80,70.00,64.45,66.90,67.25,64.45,25,839,57517.00,,INE750D01016,22-Feb-19,,
503169,RUBY MILLS  ,B ,Q,265.35,277.00,263.10,270.20,263.10,266.55,198,2149,582805.00,,INE301D01026,22-Feb-19,,
503229,SIMPLEX REAL,X ,Q,62.05,62.05,62.05,62.05,62.05,65.10,1,40,2482.00,,INE167H01014,22-Feb-19,,
503310,SWAN ENG    ,A ,Q,96.80,98.00,96.50,97.40,97.40,97.20,331,107557,10413569.00,,INE665A01038,22-Feb-19,,
503349,VICTORIA MIL,X ,Q,2065.00,2270.00,2061.00,2270.00,2270.00,2169.00,39,68,150750.00,,INE203D01016,22-Feb-19,,
503624,SVARAJ TRAD ,XT,Q,160.00,161.50,156.00,158.10,161.50,161.05,49,76000,12068400.00,,INE406N01014,22-Feb-19,,
503637,DHANLEELA   ,X ,Q,30.60,30.60,29.40,29.40,29.40,30.00,2,6,177.00,,INE683D01027,22-Feb-19,,
503641,ZODIAC VEN  ,X ,Q,42.45,42.45,42.45,42.45,42.45,44.65,5,36,1528.00,,INE945J01027,22-Feb-19,,
503657,VEER ENERGY ,X ,Q,10.20,11.05,10.20,10.93,10.95,10.68,46,8127,88070.00,,INE255E01030,22-Feb-19,,
503659,SWIL        ,XT,Q,19.80,19.80,19.80,19.80,19.80,20.80,1,250,4950.00,,INE948K01011,22-Feb-19,,
503663,TILAK       ,X ,Q,1.57,1.64,1.50,1.50,1.50,1.57,12,4510,7065.00,,INE026L01022,22-Feb-19,,
503722,BANSW.SYNTEX,B ,Q,60.20,71.00,60.20,68.45,68.50,61.10,44,1650,111334.00,,INE629D01012,22-Feb-19,,
503772,MODELLA WOOL,X ,Q,10.44,10.44,10.44,10.44,10.44,10.44,1,5,52.00,,INE380D01012,22-Feb-19,,
503806,SRF LIMITED ,A ,Q,2161.50,2210.00,2161.50,2196.40,2188.90,2201.15,306,13824,30385112.00,,INE647A01010,22-Feb-19,,
503811,SIYARAM SILK,B ,Q,339.00,339.00,331.00,336.25,336.25,340.30,83,700,234907.00,,INE076B01028,22-Feb-19,,
503831,FOMENTO HOTE,X ,Q,89.00,91.00,87.90,91.00,91.00,87.15,4,189,16955.00,,INE241E01014,22-Feb-19,,
503960,BHARAT BIJLE,B ,Q,995.75,1025.70,995.65,1011.40,1018.90,991.45,110,2079,2113300.00,,INE464A01028,22-Feb-19,,
504000,ELPRO INTER ,X ,Q,48.20,51.00,48.15,49.30,49.30,48.90,38,12474,607365.00,,INE579B01039,22-Feb-19,,
504008,EMCO LTD.   ,B ,Q,3.11,3.11,3.11,3.11,3.11,2.97,8,8110,25222.00,,INE078A01026,22-Feb-19,,
504028,GEE LTD     ,X ,Q,25.95,26.00,25.95,26.00,26.00,24.95,5,130,3378.00,,INE064H01021,22-Feb-19,,
504036,HIND.RECT   ,B ,Q,107.90,108.90,105.50,107.50,108.00,105.10,27,1081,115961.00,,INE835D01023,22-Feb-19,,
504058,NIPPOBATRY  ,B ,Q,681.00,715.00,661.50,699.15,715.00,683.70,38,264,183965.00,,INE567A01010,22-Feb-19,,
504067,ZENSAR TECH.,B ,Q,202.05,209.60,202.05,207.10,207.10,207.25,231,2828,587382.00,,INE520A01027,22-Feb-19,,
504076,JYOTI LTD.  ,X ,Q,11.25,11.25,10.07,11.00,11.00,11.16,16,799,8918.00,,INE511D01012,22-Feb-19,,
504092,INDOKEM LTD.,X ,Q,11.45,12.85,11.10,12.29,12.59,11.71,26,4019,47494.00,,INE716F01012,22-Feb-19,,
504093,PANA ENERG  ,X ,Q,186.05,203.90,184.15,192.55,192.55,185.05,93,9067,1713454.00,,INE795A01017,22-Feb-19,,
504112,NELCO LTD.  ,B ,Q,232.80,241.30,232.00,233.10,233.10,232.80,217,8560,2018910.00,,INE045B01015,22-Feb-19,,
504132,PERM MAGNETS,X ,Q,147.85,147.95,142.55,144.85,144.00,140.40,25,894,129379.00,,INE418E01018,22-Feb-19,,
504176,HIGH ENERGY ,X ,Q,268.00,268.00,253.00,262.65,267.00,259.25,5,15,4004.00,,INE783E01015,22-Feb-19,,
504212,UNIV.CABLE  ,B ,Q,201.75,221.75,201.60,214.25,216.00,201.95,536,18633,3995422.00,,INE279A01012,22-Feb-19,,
504220,W.S.INDUSTR.,T ,Q,2.04,2.04,2.03,2.03,2.03,2.13,3,510,1037.00,,INE100D01014,22-Feb-19,,
504240,DELTON CABLE,X ,Q,13.00,13.99,13.00,13.99,13.99,13.39,4,784,10196.00,,INE872E01016,22-Feb-19,,
504258,LAKSHMI ELEC,X ,Q,480.00,498.90,477.00,479.05,482.50,479.05,56,2264,1086589.00,,INE284C01018,22-Feb-19,,
504286,DELTA MAG   ,B ,Q,74.90,77.45,65.00,76.70,76.70,71.00,9,1234,86722.00,,INE393A01011,22-Feb-19,,
504335,PAZEL       ,X ,Q,1.20,1.21,1.18,1.20,1.20,1.16,438,381213,457629.00,,INE040N01029,22-Feb-19,,
504340,CONFINT     ,X ,Q,0.60,0.60,0.60,0.60,0.60,0.61,1,100,60.00,,INE180M01033,22-Feb-19,,
504341,RELTD       ,X ,Q,39.90,40.95,39.90,40.10,40.95,39.00,4,500,20052.00,,INE206N01018,22-Feb-19,,
504392,KRISHNA VEN ,XT,Q,8.16,8.16,8.16,8.16,8.16,7.78,1,12,97.00,,INE537L01010,22-Feb-19,,
504614,SARDA ENMIN ,B ,Q,247.70,249.95,245.30,247.30,247.30,246.10,151,4612,1142823.00,,INE385C01013,22-Feb-19,,
504646,BHAGWATI AUT,X ,Q,130.00,135.00,130.00,134.90,134.90,125.00,20,7572,1005888.00,,INE106G01014,22-Feb-19,,
504697,GALADA TELE.,X ,Q,2.65,2.65,2.65,2.65,2.65,2.60,1,25,66.00,,INE255C01018,22-Feb-19,,
504741,IND.HUME PIP,B ,Q,276.50,276.50,273.50,273.90,273.50,275.65,32,1577,433192.00,,INE323C01030,22-Feb-19,,
504786,INVEST &PREC,X ,Q,290.00,290.00,283.00,287.00,287.00,291.60,25,531,151608.00,,INE155E01016,22-Feb-19,,
504840,KAIRA CAN CO,X ,Q,950.00,950.00,950.00,950.00,950.00,953.65,1,10,9500.00,,INE375D01012,22-Feb-19,,
504879,ORIENT ABRAS,B ,Q,24.15,24.50,23.30,23.65,23.50,23.50,31,5251,125038.00,,INE569C01020,22-Feb-19,,
504908,DUNCANENG   ,X ,Q,80.40,80.40,80.40,80.40,80.40,76.60,1,1,80.00,,INE340F01011,22-Feb-19,,
504918,SANDUR MANG.,X ,Q,905.00,925.00,893.25,923.55,923.55,904.35,150,2546,2338105.00,,INE149K01016,22-Feb-19,,
504959,STOVAC IND. ,X ,Q,2352.00,2352.00,2320.00,2339.25,2328.00,2350.00,38,252,590594.00,,INE755D01015,22-Feb-19,,
504961,TATA YODOGAW,X ,Q,40.70,40.70,36.30,38.50,39.00,37.90,26,2768,110339.00,,INE895C01011,22-Feb-19,,
504966,TINPLATE    ,B ,Q,131.50,137.40,131.10,135.50,135.50,128.30,2564,158230,21347178.00,,INE422C01014,22-Feb-19,,
504973,TIFHL       ,A ,Q,450.00,452.50,438.20,445.00,443.00,439.00,43,210,93373.00,,INE149A01033,22-Feb-19,,
504988,WELCAST     ,X ,Q,568.00,568.00,568.00,568.00,568.00,541.00,2,8,4544.00,,INE380G01015,22-Feb-19,,
505010,AUTO AXLES  ,B ,Q,1129.90,1160.50,1129.90,1152.80,1152.80,1137.00,211,1152,1323843.00,,INE449A01011,22-Feb-19,,
505029,ATLAS CYCLES,T ,Q,61.00,62.80,61.00,62.20,62.25,60.15,17,601,37248.00,,INE446A01025,22-Feb-19,,
505036,AUTO COR.GOA,X ,Q,540.00,540.00,532.60,532.95,532.95,537.95,30,1939,1036376.00,,INE451C01013,22-Feb-19,,
505075,SETCO AUTO  ,B ,Q,29.90,30.25,29.60,30.00,29.75,30.20,83,6865,205730.00,,INE878E01021,22-Feb-19,,
505141,SCOOTERS IND,T ,Q,26.25,28.90,26.25,28.90,28.90,27.55,3,210,5817.00,,INE959E01011,22-Feb-19,,
505160,TALBROS AUTO,B ,Q,190.00,198.65,190.00,197.45,197.45,193.10,10,200,39268.00,,INE187D01011,22-Feb-19,,
505163,ZF STEERING ,X ,Q,677.00,698.00,653.00,678.30,675.00,673.85,77,1143,763950.00,,INE116C01012,22-Feb-19,,
505192,SMLISUZU    ,B ,Q,540.50,548.15,539.40,545.35,539.40,540.50,66,822,447406.00,,INE294B01019,22-Feb-19,,
505196,TIL LTD.    ,B ,Q,235.00,244.00,235.00,241.15,242.00,234.55,23,155,37167.00,,INE806C01018,22-Feb-19,,
